idx,fold,true,pred,prob,top1,top3,top5,top5_with_delta
629,4,host glycan,host glycan,0.9841584158415841,GH33,GH33;CBM93;3,GH33;CBM93;3;8.A.46.1.4;MarR,GH33:+0.2897;CBM93:+0.2372;3:+0.1430;8.A.46.1.4:+0.1191;MarR:+0.1161
634,4,host glycan,host glycan,1.0,CBM32,CBM32;null;1.B.14.6.1,CBM32;null;1.B.14.6.1,CBM32:+0.7797;null:+0.0975;1.B.14.6.1:+0.0962
638,4,host glycan,host glycan,0.9736842105263158,GH88,GH88;PfkB;PL12,GH88;PfkB;PL12;null;4.A.6.1.14,GH88:+0.2446;PfkB:+0.0651;PL12:+0.0605;null:+0.0520;4.A.6.1.14:+0.0274
645,4,host glycan,host glycan,1.0,GH20,GH20;GH33;CBM93,GH20;GH33;CBM93;GH2;CBM32,GH20:+0.0914;GH33:+0.0862;CBM93:+0.0570;GH2:+0.0517;CBM32:+0.0238
650,4,host glycan,host glycan,1.0,CE9,CE9;4.A.1.1.7,CE9;4.A.1.1.7,CE9:+0.4515;4.A.1.1.7:+0.0398
656,4,host glycan,host glycan,0.948559670781893,CE9,CE9,CE9,CE9:+0.6059
663,4,host glycan,host glycan,1.0,FecR,FecR;8.A.46.2.2;GerE,FecR;8.A.46.2.2;GerE;1.B.14.6.13;GH18,FecR:+0.1295;8.A.46.2.2:+0.0741;GerE:+0.0741;1.B.14.6.13:+0.0558;GH18:+0.0507
664,4,host glycan,host glycan,1.0,FecR,FecR;GH18;GerE,FecR;GH18;GerE;1.B.14.6.13;8.A.46.2.1,FecR:+0.1263;GH18:+0.0877;GerE:+0.0800;1.B.14.6.13:+0.0606;8.A.46.2.1:+0.0359
672,4,host glycan,host glycan,1.0,4.A.3.1.3,4.A.3.1.3;GH1;4.A.3.1.1,4.A.3.1.3;GH1;4.A.3.1.1,4.A.3.1.3:+0.3555;GH1:+0.2715;4.A.3.1.1:+0.1718
674,4,host glycan,host glycan,1.0,4.A.3.1.3,4.A.3.1.3;GH1,4.A.3.1.3;GH1,4.A.3.1.3:+0.4081;GH1:+0.2244
676,4,host glycan,host glycan,1.0,GH88,GH88;GH2;HTH,GH88;GH2;HTH;AraC;GH20,GH88:+0.1391;GH2:+0.0883;HTH:+0.0868;AraC:+0.0846;GH20:+0.0735
679,4,host glycan,host glycan,0.8593155893536122,8.A.46.2.2,8.A.46.2.2;1.B.14.6.13;null,8.A.46.2.2;1.B.14.6.13;null,8.A.46.2.2:+0.2466;1.B.14.6.13:+0.0760;null:+0.0555
681,4,host glycan,beta-glucan,1.0,GH1,GH1;null,GH1;null,GH1:+0.7378;null:+0.3054
687,4,host glycan,host glycan,0.5358166189111747,GH20,GH20,GH20,GH20:+0.2917
697,4,host glycan,host glycan,1.0,CE9,CE9;GH2;GH20,CE9;GH2;GH20;GH92,CE9:+0.1368;GH2:+0.1218;GH20:+0.0649;GH92:+0.0320
704,4,host glycan,host glycan,0.8951456310679612,GH2,GH2;1.C.39.4.5;CBM32,GH2;1.C.39.4.5;CBM32;GH20;2.A.115.1.2,GH2:+0.1083;1.C.39.4.5:+0.0835;CBM32:+0.0815;GH20:+0.0704;2.A.115.1.2:+0.0700
707,4,host glycan,pectin,0.7305571159905234,Mga,Mga;1.B.14.6.1;GH30,Mga;1.B.14.6.1;GH30;4;null,Mga:+0.2317;1.B.14.6.1:+0.2086;GH30:+0.1993;4:+0.1614;null:+0.1138
710,4,host glycan,host glycan,0.9980741045797551,GH35,GH35;19;GH43,GH35;19;GH43;CBM91;9,GH35:+0.2419;19:+0.1744;GH43:+0.1631;CBM91:+0.0782;9:+0.0569
711,4,host glycan,host glycan,0.996155613046737,GH35,GH35;19;GH51,GH35;19;GH51;2;GH43,GH35:+0.3965;19:+0.2692;GH51:+0.2364;2:+0.2304;GH43:+0.2028
713,4,host glycan,host glycan,0.9968679601625775,CBM91,CBM91;1.B.14.6.1;CBM32,CBM91;1.B.14.6.1;CBM32;GH29;HTH,CBM91:+0.1883;1.B.14.6.1:+0.1805;CBM32:+0.1273;GH29:+0.1162;HTH:+0.1082
718,4,host glycan,host glycan,1.0,8.A.46.2.2,8.A.46.2.2;FecR;GH18,8.A.46.2.2;FecR;GH18;1.B.14.6.13;null,8.A.46.2.2:+0.1041;FecR:+0.0855;GH18:+0.0532;1.B.14.6.13:+0.0206;null:+0.0142
723,4,host glycan,host glycan,0.5614406779661016,GH163,GH163;GH92;GH130,GH163;GH92;GH130;8.A.46;1.B.14,GH163:+0.2668;GH92:+0.0693;GH130:+0.0689;8.A.46:+0.0414;1.B.14:+0.0169
724,4,host glycan,host glycan,0.7559055118110236,FecR,FecR;GH163;GH130,FecR;GH163;GH130;null;GH20,FecR:+0.1142;GH163:+0.0962;GH130:+0.0633;null:+0.0424;GH20:+0.0402
736,4,host glycan,host glycan,1.0,CBM32,CBM32;GH109;GH2,CBM32;GH109;GH2;2.A.115.1.1;1.B.14.6.1,CBM32:+0.0998;GH109:+0.0656;GH2:+0.0626;2.A.115.1.1:+0.0502;1.B.14.6.1:+0.0375
750,4,host glycan,host glycan,0.9390756302521008,DeoR,DeoR;13;1.B.35.2.2,DeoR;13;1.B.35.2.2;PfkB;GH31,DeoR:+0.2601;13:+0.1352;1.B.35.2.2:+0.1349;PfkB:+0.1294;GH31:+0.0767
755,4,host glycan,host glycan,1.0,CE9,CE9;MarR,CE9;MarR,CE9:+0.4987;MarR:+0.0398
763,4,host glycan,host glycan,1.0,GH20,GH20;GH33;CBM93,GH20;GH33;CBM93;GH2;CE20,GH20:+0.0875;GH33:+0.0744;CBM93:+0.0472;GH2:+0.0458;CE20:+0.0240
765,4,host glycan,host glycan,0.9529652351738241,8.A.46.1.3,8.A.46.1.3;PL8;2,8.A.46.1.3;PL8;2;HTH;AraC,8.A.46.1.3:+0.1109;PL8:+0.0893;2:+0.0845;HTH:+0.0826;AraC:+0.0487
767,4,host glycan,host glycan,0.9301848049281315,GH88,GH88;PL12;1,GH88;PL12;1;4.A.6.1.14;null,GH88:+0.2463;PL12:+0.1157;1:+0.0387;4.A.6.1.14:+0.0219;null:+0.0156
772,4,host glycan,host glycan,0.47601476014760147,CBM32,CBM32;null,CBM32;null,CBM32:+0.3245;null:+0.0227
778,4,host glycan,host glycan,0.9961856265321383,GerE,GerE;GH38;GH92,GerE;GH38;GH92;CBM67;null,GerE:+0.1215;GH38:+0.1134;GH92:+0.1131;CBM67:+0.1113;null:+0.1034
782,4,host glycan,host glycan,0.8737060041407867,GH18,GH18;1.B.14.6.13;8.A.46.2.1,GH18;1.B.14.6.13;8.A.46.2.1;null;GerE,GH18:+0.1405;1.B.14.6.13:+0.1150;8.A.46.2.1:+0.0635;null:+0.0298;GerE:+0.0131
784,4,host glycan,host glycan,1.0,FecR,FecR;GH18;8.A.46.2.2,FecR;GH18;8.A.46.2.2;1.B.14.6.13;null,FecR:+0.0772;GH18:+0.0450;8.A.46.2.2:+0.0349;1.B.14.6.13:+0.0163;null:+0.0121
785,4,host glycan,host glycan,0.8336448598130841,8.A.46.2.2,8.A.46.2.2;1.B.14.6.13;null,8.A.46.2.2;1.B.14.6.13;null;GH18,8.A.46.2.2:+0.2445;1.B.14.6.13:+0.0846;null:+0.0299;GH18:+0.0288
799,4,host glycan,host glycan,0.9920634920634921,GH18,GH18;GH163;8.A.46.2.1,GH18;GH163;8.A.46.2.1;1.B.14.6.13;GH92,GH18:+0.1265;GH163:+0.0878;8.A.46.2.1:+0.0777;1.B.14.6.13:+0.0717;GH92:+0.0537
805,4,host glycan,host glycan,1.0,FecR,FecR;GH18;8.A.46.2.2,FecR;GH18;8.A.46.2.2;1.B.14.6.13;null,FecR:+0.0832;GH18:+0.0487;8.A.46.2.2:+0.0407;1.B.14.6.13:+0.0202;null:+0.0121
814,4,host glycan,beta-glucan,0.2894736842105263,Peptidase,Peptidase;M23;ATPase,Peptidase;M23;ATPase;HTH;AraC,Peptidase:+0.1090;M23:+0.1083;ATPase:+0.0114;HTH:+0.0088;AraC:+0.0076
815,4,host glycan,host glycan,0.9301848049281315,GH88,GH88;PL12;1,GH88;PL12;1;4.A.6.1.14;null,GH88:+0.2463;PL12:+0.1157;1:+0.0387;4.A.6.1.14:+0.0219;null:+0.0156
817,4,host glycan,host glycan,0.9736842105263158,GH88,GH88;PfkB;PL12,GH88;PfkB;PL12;null;4.A.6.1.14,GH88:+0.2446;PfkB:+0.0651;PL12:+0.0605;null:+0.0520;4.A.6.1.14:+0.0274
829,4,host glycan,host glycan,0.942800788954635,GH88,GH88;PL12;PfkB,GH88;PL12;PfkB;null;PL8,GH88:+0.2887;PL12:+0.0834;PfkB:+0.0749;null:+0.0545;PL8:+0.0506
835,4,pectin,pectin,1.0,1.B.14.6.1,1.B.14.6.1;GH3,1.B.14.6.1;GH3,1.B.14.6.1:+0.3870;GH3:+0.2970
837,4,pectin,pectin,0.6672828096118298,GH133,GH133;GH57;GT4,GH133;GH57;GT4;GH3;null,GH133:+0.1663;GH57:+0.1260;GT4:+0.1204;GH3:+0.0864;null:+0.0006
843,4,pectin,pectin,0.6706081081081082,CE20,CE20;1.B.14.6.2;null,CE20;1.B.14.6.2;null,CE20:+0.3739;1.B.14.6.2:+0.1378;null:+0.1331
846,4,pectin,pectin,0.8410714285714286,GH140,GH140;5;GH5,GH140;5;GH5;2.A.2.3.6;2,GH140:+0.2060;5:+0.1564;GH5:+0.1304;2.A.2.3.6:+0.1188;2:+0.1001
849,4,pectin,pectin,0.9535353535353535,GH105,GH105;null;CE12,GH105;null;CE12;GH28;LacI,GH105:+0.1154;null:+0.0766;CE12:+0.0760;GH28:+0.0718;LacI:+0.0596
858,4,pectin,pectin,0.8515037593984962,GH105,GH105;CE12;CE8,GH105;CE12;CE8;GH28;PL1,GH105:+0.1110;CE12:+0.0800;CE8:+0.0707;GH28:+0.0622;PL1:+0.0537
866,4,pectin,pectin,0.6855983772819473,GH144,GH144;8.A.46.1.3;GH3,GH144;8.A.46.1.3;GH3,GH144:+0.2847;8.A.46.1.3:+0.1291;GH3:+0.1071
867,4,pectin,pectin,1.0,1.B.14.6.1,1.B.14.6.1;GH3;GH144,1.B.14.6.1;GH3;GH144,1.B.14.6.1:+0.3144;GH3:+0.2908;GH144:+0.1216
869,4,pectin,pectin,0.5669014084507041,GH147,GH147;GH133;GH53,GH147;GH133;GH53;null;10,GH147:+0.2355;GH133:+0.1169;GH53:+0.1102;null:+0.0414;10:+0.0386
870,4,pectin,pectin,0.667687595712098,CE12,CE12;1.B.14.6.2;GH105,CE12;1.B.14.6.2;GH105;8.A.46.1.4;PL11,CE12:+0.0646;1.B.14.6.2:+0.0616;GH105:+0.0578;8.A.46.1.4:+0.0550;PL11:+0.0458
880,4,pectin,pectin,0.8867562380038387,NUDIX,NUDIX;GH146;GH51,NUDIX;GH146;GH51;2.A.21.3.19;4,NUDIX:+0.2394;GH146:+0.2093;GH51:+0.1783;2.A.21.3.19:+0.1160;4:+0.1116
887,4,pectin,host glycan,0.5786924939467312,FecR,FecR;GerE;null,FecR;GerE;null,FecR:+0.1463;GerE:+0.0122;null:+0.0090
893,4,pectin,pectin,1.0,GH105,GH105;CE12;GH28,GH105;CE12;GH28;CE8;2,GH105:+0.1314;CE12:+0.1086;GH28:+0.0883;CE8:+0.0724;2:+0.0699
896,4,pectin,pectin,0.6158415841584158,PL9,PL9;PL22;MarR,PL9;PL22;MarR;1;1.B.35,PL9:+0.1900;PL22:+0.1260;MarR:+0.0584;1:+0.0431;1.B.35:+0.0394
904,4,pectin,pectin,0.8070390338796166,PL1,PL1;2,PL1;2,PL1:+0.3590;2:+0.1203
906,4,pectin,pectin,1.0,1.B.14.6.1,1.B.14.6.1;CE12;1.B.14.6.2,1.B.14.6.1;CE12;1.B.14.6.2;8.A.46.1.4;GH105,1.B.14.6.1:+0.0914;CE12:+0.0779;1.B.14.6.2:+0.0728;8.A.46.1.4:+0.0713;GH105:+0.0695
909,4,pectin,pectin,0.6130434782608696,GH144,GH144;GH3;null,GH144;GH3;null,GH144:+0.2833;GH3:+0.1021;null:+0.0566
921,4,pectin,pectin,0.9431818181818181,18,18;GH33;GH140,18;GH33;GH140;GH106;GH95,18:+0.0941;GH33:+0.0818;GH140:+0.0790;GH106:+0.0743;GH95:+0.0673
922,4,pectin,pectin,0.8565737051792829,GH105,GH105;GH28;null,GH105;GH28;null;PL1;2.A.56,GH105:+0.1014;GH28:+0.0779;null:+0.0709;PL1:+0.0404;2.A.56:+0.0386
923,4,pectin,pectin,0.943359375,LacI,LacI;GH28;CE12,LacI;GH28;CE12;GH105;CE8,LacI:+0.0844;GH28:+0.0789;CE12:+0.0638;GH105:+0.0627;CE8:+0.0470
933,4,xylan,xylan,0.998578494143631,7,7;17;GH43,7;17;GH43;CE1;2,7:+0.2545;17:+0.1866;GH43:+0.1795;CE1:+0.1060;2:+0.0722
935,4,xylan,xylan,0.8533764782232477,12,12;10;GH43,12;10;GH43;GH115;1.B.14,12:+0.1537;10:+0.1218;GH43:+0.1116;GH115:+0.1090;1.B.14:+0.0944
936,4,xylan,xylan,0.6940224737234966,GH10,GH10;GH43;1.B.14,GH10;GH43;1.B.14;2.A.2;null,GH10:+0.2190;GH43:+0.0795;1.B.14:+0.0333;2.A.2:+0.0281;null:+0.0247
945,4,xylan,xylan,0.998578494143631,7,7;17;GH43,7;17;GH43;CE1;GH3,7:+0.2126;17:+0.1606;GH43:+0.1460;CE1:+0.0910;GH3:+0.0391
952,4,xylan,xylan,1.0,GH10,GH10;GH95;AraC,GH10;GH95;AraC;GH3;HTH,GH10:+0.2510;GH95:+0.1803;AraC:+0.1718;GH3:+0.1566;HTH:+0.1398
954,4,xylan,xylan,0.5729837762662847,GH10,GH10;GH43;2.A.1,GH10;GH43;2.A.1;null;2.A.2,GH10:+0.1919;GH43:+0.1143;2.A.1:+0.0727;null:+0.0374;2.A.2:+0.0370
955,4,xylan,xylan,0.581769436997319,GH10,GH10;GH43;1,GH10;GH43;1,GH10:+0.3938;GH43:+0.0633;1:+0.0262
960,4,xylan,xylan,0.6266666666666667,26,26;13;GH127,26;13;GH127;GH5;GH2,26:+0.1923;13:+0.1654;GH127:+0.1179;GH5:+0.1014;GH2:+0.0787
962,4,xylan,xylan,0.6113750576733629,GH128,GH128;19;GH51,GH128;19;GH51;GH43;null,GH128:+0.3536;19:+0.1160;GH51:+0.1087;GH43:+0.0889;null:+0.0801
971,4,xylan,xylan,0.8161764705882353,GH43,GH43;GH67;GH10,GH43;GH67;GH10;GH115;GH97,GH43:+0.0482;GH67:+0.0474;GH10:+0.0471;GH115:+0.0449;GH97:+0.0421
972,4,xylan,xylan,0.3838862559241706,GH35,GH35;null,GH35;null,GH35:+0.3606;null:+0.0947
975,4,xylan,xylan,0.7280858676207513,GH97,GH97;12;10,GH97;12;10;GH115;GH43,GH97:+0.0934;12:+0.0877;10:+0.0706;GH115:+0.0685;GH43:+0.0535
980,4,xylan,xylan,0.8161764705882353,GH43,GH43;GH67;GH10,GH43;GH67;GH10;GH115;GH97,GH43:+0.0482;GH67:+0.0474;GH10:+0.0471;GH115:+0.0449;GH97:+0.0421
985,4,xylan,xylan,0.581769436997319,GH10,GH10;GH43;1,GH10;GH43;1,GH10:+0.3938;GH43:+0.0633;1:+0.0262
990,4,xylan,xylan,0.8322291612059243,GH10,GH10;GH67;GH43,GH10;GH67;GH43;1;null,GH10:+0.1582;GH67:+0.1326;GH43:+0.0918;1:+0.0839;null:+0.0552
998,4,xylan,xylan,1.0,GH10,GH10;GH67;HTH,GH10;GH67;HTH;2.A.2.3.2;CE20,GH10:+0.1677;GH67:+0.1462;HTH:+0.0946;2.A.2.3.2:+0.0906;CE20:+0.0888
1022,4,xylan,xylan,0.671559633027523,GH67,GH67;2.A.2.3.6;GerE,GH67;2.A.2.3.6;GerE;1.B.14.6.1;null,GH67:+0.3666;2.A.2.3.6:+0.1409;GerE:+0.1281;1.B.14.6.1:+0.1001;null:+0.0518
1023,4,xylan,xylan,0.35079902920589506,GH3,GH3;1;PL11,GH3;1;PL11;GH43;7,GH3:+0.1027;1:+0.0965;PL11:+0.0959;GH43:+0.0914;7:+0.0825
1028,4,xylan,xylan,0.815028901734104,GH67,GH67;GH10;HTH,GH67;GH10;HTH;PfkB;AraC,GH67:+0.1339;GH10:+0.1101;HTH:+0.0823;PfkB:+0.0752;AraC:+0.0608
1029,4,xylan,xylan,0.37852112676056343,GH10,GH10;Fer4;null,GH10;Fer4;null;1,GH10:+0.2773;Fer4:+0.0311;null:+0.0093;1:+0.0033
