idx,fold,true,pred,prob_true,top1,top3,top5,top5_with_delta
912,4,pectin,pectin,0.3814180929095355,CE1,CE1;null;1.B.14,CE1;null;1.B.14,CE1:+0.2649;null:+0.1211;1.B.14:+0.1065
923,4,pectin,pectin,0.9784313725490196,GH28,GH28;2.A.56;GH105,GH28;2.A.56;GH105;PfkB;1.B.14,GH28:+0.1004;2.A.56:+0.0838;GH105:+0.0747;PfkB:+0.0655;1.B.14:+0.0646
928,4,pectin,pectin,1.0,PL1,PL1;TrmB;null,PL1;TrmB;null,PL1:+0.5096;TrmB:+0.2128;null:+0.0653
933,4,xylan,xylan,1.0,GH43,GH43;CBM6;CE1,GH43;CBM6;CE1;HTH;AraC,GH43:+0.3183;CBM6:+0.2377;CE1:+0.1826;HTH:+0.1319;AraC:+0.1019
934,4,xylan,xylan,1.0,GH10,GH10;GH67;GH43,GH10;GH67;GH43;2.A.2;null,GH10:+0.1701;GH67:+0.1389;GH43:+0.1194;2.A.2:+0.1072;null:+0.0662
942,4,xylan,xylan,0.8521345727408717,GH67,GH67;AraC;PfkB,GH67;AraC;PfkB;HTH;SBP,GH67:+0.1604;AraC:+0.0924;PfkB:+0.0897;HTH:+0.0879;SBP:+0.0698
948,4,xylan,xylan,0.8928571428571429,CE1,CE1;GH43;GH3,CE1;GH43;GH3;CBM6;CE6,CE1:+0.1786;GH43:+0.1547;GH3:+0.0966;CBM6:+0.0525;CE6:+0.0340
951,4,xylan,xylan,0.5551839464882943,GH10,GH10;CE6;CE1,GH10;CE6;CE1;null,GH10:+0.2293;CE6:+0.0409;CE1:+0.0178;null:+0.0070
959,4,xylan,xylan,0.7642585551330798,GH97,GH97;GH43;CE1,GH97;GH43;CE1;GH115;CBM6,GH97:+0.0911;GH43:+0.0885;CE1:+0.0820;GH115:+0.0654;CBM6:+0.0441
960,4,xylan,xylan,0.8693790149892934,GH127,GH127;GH43;GH5,GH127;GH43;GH5;GH2;1.B.14,GH127:+0.3239;GH43:+0.2796;GH5:+0.2787;GH2:+0.2328;1.B.14:+0.1888
966,4,xylan,xylan,1.0,GH20,GH20;8.A.46;1.B.14,GH20;8.A.46;1.B.14;CBM32,GH20:+0.4626;8.A.46:+0.4553;1.B.14:+0.2906;CBM32:+0.0771
968,4,xylan,xylan,1.0,GH10,GH10;AraC;HTH,GH10;AraC;HTH;1.B.14;GH30,GH10:+0.4791;AraC:+0.2484;HTH:+0.2408;1.B.14:+0.2077;GH30:+0.1766
970,4,xylan,chitin,0.024467334234392575,LacI,LacI;GH3;3.A.1,LacI;GH3;3.A.1,LacI:+0.0245;GH3:+0.0112;3.A.1:+0.0045
973,4,xylan,beta-glucan,0.3540657774157418,GH10,GH10;HTH;null,GH10;HTH;null;2.A.2;1.B.14,GH10:+0.2438;HTH:+0.0095;null:+0.0090;2.A.2:+0.0080;1.B.14:+0.0038
975,4,xylan,xylan,0.6731107205623902,GH97,GH97;GH115;GH43,GH97;GH115;GH43;CE1;CBM6,GH97:+0.1110;GH115:+0.0836;GH43:+0.0633;CE1:+0.0619;CBM6:+0.0385
977,4,xylan,xylan,0.8492121680415494,GH67,GH67;GH43;GH10,GH67;GH43;GH10;GH3;LacI,GH67:+0.1195;GH43:+0.0869;GH10:+0.0843;GH3:+0.0538;LacI:+0.0515
987,4,xylan,xylan,0.5761306000487382,GH10,GH10;2.A.2;GH43,GH10;2.A.2;GH43;1.B.14,GH10:+0.2031;2.A.2:+0.0959;GH43:+0.0614;1.B.14:+0.0316
1001,4,xylan,xylan,0.7636363636363637,GH10,GH10;GH67;GH43,GH10;GH67;GH43;AraC,GH10:+0.1412;GH67:+0.1307;GH43:+0.0141;AraC:+0.0009
1007,4,xylan,xylan,1.0,AraC,AraC;HTH;GH95,AraC;HTH;GH95;GH3;GH10,AraC:+0.1413;HTH:+0.1296;GH95:+0.1292;GH3:+0.1273;GH10:+0.0040
1010,4,xylan,xylan,0.5789473684210525,GH67,GH67;2.A.2;1.B.14,GH67;2.A.2;1.B.14;null,GH67:+0.3947;2.A.2:+0.1486;1.B.14:+0.0638;null:+0.0105
1015,4,xylan,xylan,1.0,LacI,LacI;CE20;CBM91,LacI;CE20;CBM91;GH43;bac,LacI:+0.2860;CE20:+0.2224;CBM91:+0.2080;GH43:+0.1889;bac:+0.1045
1016,4,xylan,xylan,1.0,LacI,LacI;CE20;CBM91,LacI;CE20;CBM91;GH43;bac,LacI:+0.2461;CE20:+0.1752;CBM91:+0.1676;GH43:+0.1461;bac:+0.1017
1029,4,xylan,xylan,0.3741209563994374,GH10,GH10;Fer4,GH10;Fer4,GH10:+0.2612;Fer4:+0.0266
