idx,fold,true,pred,prob_true,top1,top3,top5,top5_with_delta
765,4,host glycan,host glycan,0.9547244094488189,PL8,PL8;1.B.14;PL29,PL8;1.B.14;PL29;2;PL,PL8:+0.0942;1.B.14:+0.0878;PL29:+0.0805;2:+0.0769;PL:+0.0736
767,4,host glycan,host glycan,1.0,GH88,GH88;4.A.6;PL12,GH88;4.A.6;PL12;GH;PL,GH88:+0.2217;4.A.6:+0.1423;PL12:+0.0986;GH:+0.0701;PL:+0.0537
772,4,host glycan,host glycan,0.7248537027485867,CBM32,CBM32;CBM;null,CBM32;CBM;null;1.B.14,CBM32:+0.4651;CBM:+0.1801;null:+0.0792;1.B.14:+0.0591
778,4,host glycan,host glycan,0.9871952212781363,GH,GH;GH92;CE20,GH;GH92;CE20;CE;GerE,GH:+0.0991;GH92:+0.0990;CE20:+0.0974;CE:+0.0970;GerE:+0.0947
782,4,host glycan,host glycan,0.8183716075156576,GH18,GH18;8.A.46;gnl,GH18;8.A.46;gnl;null;GH,GH18:+0.3300;8.A.46:+0.1510;gnl:+0.0503;null:+0.0473;GH:+0.0415
784,4,host glycan,host glycan,1.0,FecR,FecR;GH18;8.A.46,FecR;GH18;8.A.46;GH;null,FecR:+0.1630;GH18:+0.1492;8.A.46:+0.1124;GH:+0.0554;null:+0.0392
785,4,host glycan,host glycan,0.6342494714587738,GH18,GH18;8.A.46,GH18;8.A.46,GH18:+0.4530;8.A.46:+0.1932
799,4,host glycan,host glycan,0.994,GH18,GH18;GH163;8.A.46,GH18;GH163;8.A.46;GH;GH130,GH18:+0.1680;GH163:+0.1573;8.A.46:+0.1442;GH:+0.1240;GH130:+0.1221
805,4,host glycan,host glycan,1.0,FecR,FecR;GH18;8.A.46,FecR;GH18;8.A.46;GH;GerE,FecR:+0.1604;GH18:+0.1357;8.A.46:+0.1126;GH:+0.0554;GerE:+0.0487
814,4,host glycan,beta-glucan,0.08251748251748252,2,2;AraC;HTH,2;AraC;HTH;TPR,2:+0.0373;AraC:+0.0197;HTH:+0.0071;TPR:+0.0003
815,4,host glycan,host glycan,1.0,GH88,GH88;4.A.6;PL12,GH88;4.A.6;PL12;GH;PL,GH88:+0.2217;4.A.6:+0.1423;PL12:+0.0986;GH:+0.0701;PL:+0.0537
817,4,host glycan,host glycan,1.0,GH88,GH88;PfkB;4.A.6,GH88;PfkB;4.A.6;PL12;null,GH88:+0.1901;PfkB:+0.0734;4.A.6:+0.0732;PL12:+0.0591;null:+0.0500
829,4,host glycan,host glycan,1.0,GH88,GH88;4.A.6;PL12,GH88;4.A.6;PL12;PfkB;null,GH88:+0.2427;4.A.6:+0.0951;PL12:+0.0854;PfkB:+0.0611;null:+0.0557
835,4,pectin,pectin,1.0,1.B.14,1.B.14;GH3;GH144,1.B.14;GH3;GH144;GH,1.B.14:+0.3966;GH3:+0.3186;GH144:+0.2277;GH:+0.0382
837,4,pectin,pectin,1.0,GT,GT;GH57;GH133,GT;GH57;GH133;1.B.14;GH3,GT:+0.1866;GH57:+0.1857;GH133:+0.1787;1.B.14:+0.1645;GH3:+0.1615
843,4,pectin,pectin,0.776978417266187,CE20,CE20;CE;1.B.14,CE20;CE;1.B.14;null,CE20:+0.2282;CE:+0.2005;1.B.14:+0.1675;null:+0.0665
846,4,pectin,pectin,0.8578470429507813,GH140,GH140;5;GH5,GH140;5;GH5;2;2.A.2,GH140:+0.1922;5:+0.1381;GH5:+0.1221;2:+0.1088;2.A.2:+0.0996
849,4,pectin,pectin,0.9665354330708661,GH105,GH105;GH28;CE12,GH105;GH28;CE12;2.A.56;LacI,GH105:+0.1013;GH28:+0.0706;CE12:+0.0704;2.A.56:+0.0580;LacI:+0.0560
858,4,pectin,pectin,0.9765625,CE12,CE12;GH105;CE,CE12;GH105;CE;PL1;GH28,CE12:+0.0931;GH105:+0.0921;CE:+0.0816;PL1:+0.0615;GH28:+0.0563
866,4,pectin,pectin,0.7015590200445434,GH144,GH144;GH3;8.A.46,GH144;GH3;8.A.46;GH,GH144:+0.4288;GH3:+0.2208;8.A.46:+0.1218;GH:+0.0532
867,4,pectin,pectin,1.0,GH144,GH144;GH3;1.B.14,GH144;GH3;1.B.14;GH,GH144:+0.3797;GH3:+0.3346;1.B.14:+0.2984;GH:+0.1111
869,4,pectin,pectin,0.9942707297169676,GH147,GH147;GH;10,GH147;GH;10;GH133;GH53,GH147:+0.2878;GH:+0.2090;10:+0.2084;GH133:+0.2011;GH53:+0.1996
870,4,pectin,pectin,0.6625766871165644,CE12,CE12;CE;PL,CE12;CE;PL;GH105;1.B.14,CE12:+0.0811;CE:+0.0671;PL:+0.0620;GH105:+0.0601;1.B.14:+0.0437
880,4,pectin,pectin,0.9328484312767141,NUDIX,NUDIX;GH146;2.A.21,NUDIX;GH146;2.A.21;GH51;4,NUDIX:+0.2556;GH146:+0.2014;2.A.21:+0.1802;GH51:+0.1788;4:+0.1458
887,4,pectin,host glycan,0.3580246913580246,1.B.14,1.B.14;GH92;FecR,1.B.14;GH92;FecR;GerE;GH,1.B.14:+0.1846;GH92:+0.1625;FecR:+0.1398;GerE:+0.1229;GH:+0.1207
893,4,pectin,pectin,1.0,CE,CE;CE12;GH105,CE;CE12;GH105;1.B.14;PL,CE:+0.0945;CE12:+0.0884;GH105:+0.0882;1.B.14:+0.0675;PL:+0.0647
896,4,pectin,pectin,0.8992840693685084,1.B.35,1.B.35;2.A.21;PL9,1.B.35;2.A.21;PL9;PL;MarR,1.B.35:+0.1760;2.A.21:+0.1618;PL9:+0.1542;PL:+0.1464;MarR:+0.1257
904,4,pectin,pectin,0.9987574513597256,PL1,PL1;2;1.B.14,PL1;2;1.B.14;PL;null,PL1:+0.2717;2:+0.1393;1.B.14:+0.1337;PL:+0.1220;null:+0.0200
906,4,pectin,pectin,1.0,CE,CE;1.B.14;GH105,CE;1.B.14;GH105;PL;CE12,CE:+0.0976;1.B.14:+0.0904;GH105:+0.0808;PL:+0.0707;CE12:+0.0704
909,4,pectin,pectin,0.6033755274261603,GH144,GH144;GH3;null,GH144;GH3;null;GH,GH144:+0.3910;GH3:+0.1228;null:+0.0237;GH:+0.0016
921,4,pectin,pectin,0.9598609605878776,18,18;GH33;GH140,18;GH33;GH140;GH;GH106,18:+0.0965;GH33:+0.0711;GH140:+0.0652;GH:+0.0612;GH106:+0.0556
922,4,pectin,pectin,0.8625954198473282,GH105,GH105;GH28;2.A.56,GH105;GH28;2.A.56;PL1;PfkB,GH105:+0.1107;GH28:+0.0903;2.A.56:+0.0651;PL1:+0.0474;PfkB:+0.0446
923,4,pectin,pectin,0.9624505928853755,GH28,GH28;GH105;CE,GH28;GH105;CE;CE8;CE12,GH28:+0.0655;GH105:+0.0597;CE:+0.0513;CE8:+0.0506;CE12:+0.0446
933,4,xylan,xylan,0.997161023908402,GH43,GH43;7;17,GH43;7;17;CE1;CE,GH43:+0.1930;7:+0.1904;17:+0.1624;CE1:+0.0947;CE:+0.0890
935,4,xylan,xylan,0.7936630859266962,GH43,GH43;GH115;12,GH43;GH115;12;GH;10,GH43:+0.1009;GH115:+0.0952;12:+0.0915;GH:+0.0888;10:+0.0871
936,4,xylan,xylan,0.7506182962620939,GH10,GH10;GH43;GH,GH10;GH43;GH;2.A.2;1.B.14,GH10:+0.2242;GH43:+0.0804;GH:+0.0618;2.A.2:+0.0568;1.B.14:+0.0482
945,4,xylan,xylan,0.997161023908402,7,7;GH43;17,7;GH43;17;CE;CE1,7:+0.1695;GH43:+0.1464;17:+0.1258;CE:+0.0801;CE1:+0.0749
952,4,xylan,xylan,1.0,GH10,GH10;GH3;GH95,GH10;GH3;GH95;AraC;HTH,GH10:+0.2101;GH3:+0.2069;GH95:+0.1895;AraC:+0.1469;HTH:+0.1384
954,4,xylan,xylan,0.5804480651731161,GH10,GH10;GH43;GH,GH10;GH43;GH;2.A.2;2.A.1,GH10:+0.2528;GH43:+0.1129;GH:+0.0480;2.A.2:+0.0405;2.A.1:+0.0333
955,4,xylan,xylan,0.5657066578906745,GH10,GH10;GH43;GH,GH10;GH43;GH;1,GH10:+0.3578;GH43:+0.0663;GH:+0.0251;1:+0.0228
960,4,xylan,xylan,0.8863636363636364,26,26;GH5;GH127,26;GH5;GH127;13;1.B.14,26:+0.2296;GH5:+0.2240;GH127:+0.1816;13:+0.1746;1.B.14:+0.1693
962,4,xylan,xylan,0.7852363624921617,GH128,GH128;1.B.14;19,GH128;1.B.14;19;GH51;null,GH128:+0.4105;1.B.14:+0.1529;19:+0.1505;GH51:+0.1366;null:+0.1315
971,4,xylan,xylan,0.8419721057878883,GH43,GH43;CE;GH10,GH43;CE;GH10;GH115;GH,GH43:+0.0433;CE:+0.0430;GH10:+0.0398;GH115:+0.0390;GH:+0.0361
972,4,xylan,xylan,0.9984683689098276,GH35,GH35;1.B.14;null,GH35;1.B.14;null;GH,GH35:+0.7686;1.B.14:+0.3511;null:+0.2247;GH:+0.1339
975,4,xylan,xylan,0.7051354337889042,GH97,GH97;GH115;12,GH97;GH115;12;CE;GH,GH97:+0.0797;GH115:+0.0759;12:+0.0619;CE:+0.0453;GH:+0.0436
980,4,xylan,xylan,0.8419721057878883,GH43,GH43;CE;GH10,GH43;CE;GH10;GH115;GH,GH43:+0.0433;CE:+0.0426;GH10:+0.0398;GH115:+0.0390;GH:+0.0365
985,4,xylan,xylan,0.5657066578906745,GH10,GH10;GH43;GH,GH10;GH43;GH;1,GH10:+0.3578;GH43:+0.0663;GH:+0.0251;1:+0.0228
990,4,xylan,xylan,1.0,GH67,GH67;GH10;GH,GH67;GH10;GH;GH43;1.B.14,GH67:+0.1728;GH10:+0.1362;GH:+0.1164;GH43:+0.1109;1.B.14:+0.1004
998,4,xylan,xylan,1.0,GH67,GH67;GH10;2.A.2,GH67;GH10;2.A.2;CE20;AraC,GH67:+0.1961;GH10:+0.1414;2.A.2:+0.0907;CE20:+0.0902;AraC:+0.0886
1022,4,xylan,xylan,0.6506469500924215,GH67,GH67;2.A.2;GerE,GH67;2.A.2;GerE;1.B.14;null,GH67:+0.3690;2.A.2:+0.1822;GerE:+0.0681;1.B.14:+0.0448;null:+0.0198
1023,4,xylan,xylan,0.48453816274025124,GH3,GH3;1.B.14;GH43,GH3;1.B.14;GH43;1;PL11,GH3:+0.1237;1.B.14:+0.1190;GH43:+0.1141;1:+0.1117;PL11:+0.0974
1028,4,xylan,xylan,0.8549323017408124,GH67,GH67;GH10;GH,GH67;GH10;GH;null;AraC,GH67:+0.1386;GH10:+0.0780;GH:+0.0629;null:+0.0562;AraC:+0.0553
1029,4,xylan,xylan,0.37457627118644066,GH10,GH10;Fer4;GH,GH10;Fer4;GH;null;1,GH10:+0.2357;Fer4:+0.0395;GH:+0.0263;null:+0.0137;1:+0.0118
